# 中国·国家地名信息库 行政区划代码（数据截止日期为2025年12月31日）
# https://dmfw.mca.gov.cn/XzqhVersionPublish.html
#
# name	code	level	type	children
# -	00	0		34

鸡冠山镇	210682116	4		
刘家河镇	210682117	4		
通远堡镇	210682118	4		
四门子镇	210682119	4		
青城子镇	210682120	4		
大堡蒙古族乡	210682201	4		
锦州市	2107	2	地级市	7
锦州市	210700000	2		
古塔区	210702	3	市辖区	0
古塔区	210702000	3		
石油街道	210702002	4		
敬业街道	210702004	4		
保安街道	210702005	4		
士英街道	210702009	4		
古城街道	210702011	4		
凌河区	210703	3	市辖区	0
凌河区	210703000	3		
石桥子街道	210703002	4		
龙江街道	210703003	4		
榴花街道	210703004	4		
康宁街道	210703008	4		
锦铁街道	210703009	4		
紫荆街道	210703011	4		
太和区	210711	3	市辖区	0
太和区	210711000	3		
太和街道	210711004	4		
大薛街道	210711008	4		
天桥街道	210711010	4		
新民街道	210711011	4		
营盘街道	210711012	4		
女儿河街道	210711013	4		
杏山街道	210711014	4		
凌南街道	210711015	4		
松山街道	210711016	4		
娘娘宫街道	210711017	4		
建业镇	210711100	4		
黑山县	210726	3	县	0
黑山县	210726000	3		
黑山街道	210726001	4		
大虎山街道	210726002	4		
芳山镇	210726101	4		
白厂门镇	210726102	4		
常兴镇	210726103	4		
姜屯镇	210726104	4		
励家镇	210726105	4		
绕阳河镇	210726106	4		
半拉门镇	210726107	4		
无梁殿镇	210726108	4		
胡家镇	210726109	4		
新立屯镇	210726110	4		
八道壕镇	210726111	4		
四家子镇	210726113	4		
新兴镇	210726114	4		
小东镇	210726115	4		
太和镇	210726116	4		
镇安镇	210726117	4		
英城子乡	210726201	4		
段家乡	210726209	4		
大兴乡	210726210	4		
薛屯乡	210726212	4		
义县	210727	3	县	0
义县	210727000	3		
义州街道	210727001	4		
城关街道	210727002	4		
刘龙台镇	210727101	4		
七里河镇	210727102	4		
大榆树堡镇	210727103	4		
稍户营子镇	210727104	4		
九道岭镇	210727105	4		
高台子镇	210727106	4		
瓦子峪镇	210727108	4		
头台镇	210727109	4		
张家堡镇	210727110	4		
前杨镇	210727111	4		
头道河镇	210727112	4		
留龙沟镇	210727113	4		
聚粮屯镇	210727114	4		
地藏寺满族乡	210727203	4		
大定堡满族乡	210727205	4		
白庙子乡	210727207	4		
凌海市	210781	3	县级市	0
凌海市	210781000	3		
大凌河街道	210781001	4		
金城街道	210781002	4		
八千街道	210781003	4		
石山镇	210781101	4		
余积镇	210781102	4		
双羊镇	210781103	4		
班吉塔镇	210781104	4		
沈家台镇	210781105	4		
三台子镇	210781106	4		
右卫镇	210781107	4		
阎家镇	210781108	4		
新庄子镇	210781109	4		
翠岩镇	210781112	4		
安屯镇	210781113	4		
大业镇	210781114	4		
白台子镇	210781116	4		
温滴楼镇	210781117	4		
板石沟乡	210781212	4		
谢屯乡	210781217	4		
北镇市	210782	3	县级市	0
北镇市	210782000	3		
北镇街道	210782004	4		
富屯街道	210782006	4		
广宁街道	210782007	4		
沟帮子街道	210782008	4		
大市镇	210782101	4		
罗罗堡镇	210782102	4		
常兴店镇	210782103	4		
正安镇	210782104	4		
闾阳镇	210782105	4		
中安镇	210782106	4		
廖屯镇	210782107	4		
赵屯镇	210782109	4		
青堆子镇	210782110	4		
高山子镇	210782111	4		
吴家镇	210782113	4		
鲍家乡	210782203	4		
大屯乡	210782206	4		
柳家乡	210782209	4		
营口市	2108	2	地级市	6
营口市	210800000	2		
站前区	210802	3	市辖区	0
站前区	210802000	3		
八田地街道	210802001	4		
建丰街道	210802002	4		
建设街道	210802003	4		
跃进街道	210802004	4		
新建街道	210802007	4		
东兴街道	210802008	4		
西市区	210803	3	市辖区	0
西市区	210803000	3		
得胜街道	210803004	4		
五台子街道	210803005	4		
渔市街道	210803010	4		
滨海街道	210803011	4		
清华街道	210803012	4		
鲅鱼圈区	210804	3	市辖区	0
鲅鱼圈区	210804000	3		
红海街道	210804001	4		
海星街道	210804002	4		
望海街道	210804005	4		
熊岳镇	210804100	4		
芦屯镇	210804102	4		
红旗镇	210804103	4		
老边区	210811	3	市辖区	0
老边区	210811000	3		
老边街道	210811003	4		
路南镇	210811101	4		
柳树镇	210811102	4		
边城镇	210811103	4		
盖州市	210881	3	县级市	0
盖州市	210881000	3		
鼓楼街道	210881001	4		
西城街道	210881002	4		
东城街道	210881003	4		
太阳升街道	210881004	4		
团山街道	210881005	4		
西海街道	210881006	4		
九垄地街道	210881007	4		
归州街道	210881008	4		
高屯镇	210881102	4		
沙岗镇	210881105	4		
九寨镇	210881109	4		
万福镇	210881110	4		
卧龙泉镇	210881111	4		
青石岭镇	210881112	4		
暖泉镇	210881113	4		
榜式堡镇	210881116	4		
团甸镇	210881117	4		
双台镇	210881118	4		
杨运镇	210881119	4		
徐屯镇	210881120	4		
什字街镇	210881121	4		
矿洞沟镇	210881122	4		
陈屯镇	210881123	4		
梁屯镇	210881124	4		
小石棚乡	210881216	4		
果园乡	210881217	4		
二台乡	210881218	4		
大石桥市	210882	3	县级市	0
大石桥市	210882000	3		
金桥街道	210882003	4		
钢都街道	210882004	4		
百寨街道	210882005	4		
镁都街道	210882006	4		
水源镇	210882101	4		
沟沿镇	210882102	4		
石佛镇	210882103	4		
高坎镇	210882104	4		
旗口镇	210882105	4		
虎庄镇	210882106	4		
官屯镇	210882107	4		
博洛铺镇	210882112	4		
永安镇	210882113	4		
汤池镇	210882114	4		
建一镇	210882115	4		
黄土岭镇	210882116	4		
周家镇	210882117	4		
阜新市	2109	2	地级市	7
阜新市	210900000	2		
海州区	210902	3	市辖区	0
海州区	210902000	3		
西山街道	210902004	4		
河北街道	210902005	4		
平安西部街道	210902012	4		
站前街道	210902013	4		
五龙街道	210902014	4		
和平街道	210902015	4		
韩家店镇	210902101	4		
新邱区	210903	3	市辖区	0
新邱区	210903000	3		
街基街道	210903005	4		
新发屯街道	210903006	4		
长营子镇	210903101	4		
太平区	210904	3	市辖区	0
太平区	210904000	3		
红树街道	210904001	4		
孙家湾街道	210904006	4		
高德街道	210904007	4		
水泉镇	210904101	4		
清河门区	210905	3	市辖区	0
清河门区	210905000	3		
清河街道	210905005	4		
新北街道	210905006	4		
河西镇	210905101	4		
乌龙坝镇	210905102	4		
细河区	210911	3	市辖区	0
细河区	210911000	3		
玉新街道	210911001	4		
玉龙街道	210911007	4		
玉丰街道	210911008	4		
四合镇	210911102	4		
阜新蒙古族自治县	210921	3	自治县	0
阜新蒙古族自治县	210921000	3		
城区街道	210921001	4		
阜新镇	210921100	4		
东梁镇	210921102	4		
佛寺镇	210921103	4		
伊吗图镇	210921104	4		
旧庙镇	210921105	4		
务欢池镇	210921106	4		
建设镇	210921107	4		
大巴镇	210921108	4		
泡子镇	210921109	4		
十家子镇	210921110	4		
王府镇	210921111	4		
于寺镇	210921112	4		
富荣镇	210921113	4		
新民镇	210921114	4		
福兴地镇	210921115	4		
平安地镇	210921116	4		
沙拉镇	210921117	4		
大固本镇	210921118	4		
大五家子镇	210921119	4		
大板镇	210921120	4		
招束沟镇	210921121	4		
八家子镇	210921122	4		
扎兰营子镇	210921123	4		
塔营子镇	210921124	4		
红帽子镇	210921125	4		
蜘蛛山镇	210921126	4		
七家子镇	210921127	4		
紫都台镇	210921128	4		
化石戈镇	210921129	4		
哈达户稍镇	210921130	4		
老河土镇	210921131	4		
太平镇	210921132	4		
卧凤沟乡	210921203	4		
苍土乡	210921211	4		
国华乡	210921222	4		
彰武县	210922	3	县	0
彰武县	210922000	3		
彰武镇	210922100	4		
哈尔套镇	210922101	4		
章古台镇	210922102	4		
五峰镇	210922103	4		
冯家镇	210922104	4		
后新秋镇	210922105	4		
东六家子镇	210922106	4		
阿尔乡镇	210922107	4		
前福兴地镇	210922108	4		
双庙镇	210922109	4		
大四家子镇	210922110	4		
苇子沟镇	210922111	4		
兴隆山镇	210922112	4		
满堂红镇	210922113	4		
四合城镇	210922114	4		
大冷镇	210922115	4		
平安镇	210922116	4		
两家子镇	210922117	4		
兴隆堡镇	210922118	4		
四堡子镇	210922119	4		
西六家子镇	210922120	4		
大德镇	210922121	4		
二道河子蒙古族乡	210922202	4		
丰田乡	210922209	4		
辽阳市	2110	2	地级市	7
辽阳市	211000000	2		
白塔区	211002	3	市辖区	0
白塔区	211002000	3		
文圣街道	211002016	4		
武圣街道	211002017	4		
南门街道	211002018	4		
襄平街道	211002019	4		
文圣区	211003	3	市辖区	0
文圣区	211003000	3		
庆阳街道	211003004	4		
东京陵街道	211003008	4		
罗大台镇	211003100	4		
小屯镇	211003101	4		
宏伟区	211004	3	市辖区	0
宏伟区	211004000	3		
工农街道	211004001	4		
长征街道	211004004	4		
曙光镇	211004101	4		
兰家镇	211004102	4		
弓长岭区	211005	3	市辖区	0
弓长岭区	211005000	3		
苏家街道	211005001	4		
安平街道	211005003	4		
汤河镇	211005101	4		
安平乡	211005201	4		
太子河区	211011	3	市辖区	0
太子河区	211011000	3		
铁西街道	211011004	4		
祁家镇	211011101	4		
王家镇	211011102	4		
沙岭镇	211011103	4		
东宁卫乡	211011204	4		
辽阳县	211021	3	县	0
辽阳县	211021000	3		
首山镇	211021100	4		
刘二堡镇	211021101	4		
小北河镇	211021103	4		
黄泥洼镇	211021104	4		
唐马寨镇	211021106	4		
穆家镇	211021107	4		
柳壕镇	211021108	4		
河栏镇	211021110	4		
隆昌镇	211021111	4		
八会镇	211021112	4		
寒岭镇	211021113	4		
兴隆镇	211021115	4		
下达河乡	211021201	4		
吉洞峪满族乡	211021202	4		
甜水满族乡	211021206	4		
灯塔市	211081	3	县级市	0
灯塔市	211081000	3		
烟台街道	211081001	4		
万宝桥街道	211081002	4		
古城街道	211081003	4		
佟二堡镇	211081101	4		
铧子镇	211081102	4		
张台子镇	211081103	4		
西大窑镇	211081104	4		
沈旦堡镇	211081105	4		
西马峰镇	211081106	4		
柳条寨镇	211081107	4		
柳河子镇	211081108	4		
大河南镇	211081111	4		
五星镇	211081114	4		
鸡冠山乡	211081205	4		
盘锦市	2111	2	地级市	4
盘锦市	211100000	2		
双台子区	211102	3	市辖区	0
双台子区	211102000	3		
胜利街道	211102002	4		
建设街道	211102003	4		
红旗街道	211102004	4		
辽河街道	211102005	4		
铁东街道	211102008	4		
双盛街道	211102009	4		
陆家镇	211102100	4		
统一镇	211102101	4		
兴隆台区	211103	3	市辖区	0
兴隆台区	211103000	3		
振兴街道	211103001	4		
兴隆街道	211103002	4		
渤海街道	211103003	4		
新工街道	211103004	4		
曙光街道	211103007	4		
欢喜岭街道	211103008	4		
沈采街道	211103013	4		
创新街道	211103016	4		
兴盛街道	211103017	4		
兴海街道	211103018	4		
东郭街道	211103019	4		
惠宾街道	211103020	4		
大洼区	211104	3	市辖区	0
大洼区	211104000	3		
大洼街道	211104001	4		
榆树街道	211104002	4		
田家街道	211104003	4		
王家街道	211104004	4		
于楼街道	211104006	4		
二界沟街道	211104009	4		
东风镇	211104103	4		
新开镇	211104104	4		
清水镇	211104106	4		
新兴镇	211104107	4		
西安镇	211104108	4		
新立镇	211104109	4		
唐家镇	211104112	4		
平安镇	211104113	4		
赵圈河镇	211104114	4		
田庄台镇	211104115	4		
盘山县	211122	3	县	0
盘山县	211122000	3		
太平街道	211122001	4		
高升街道	211122002	4		
得胜街道	211122003	4		
沙岭镇	211122101	4		
胡家镇	211122103	4		
古城子镇	211122107	4		
坝墙子镇	211122108	4		
陈家镇	211122110	4		
甜水镇	211122111	4		
吴家镇	211122112	4		
石新镇	211122114	4		
羊圈子镇	211122115	4		
铁岭市	2112	2	地级市	7
铁岭市	211200000	2		
银州区	211202	3	市辖区	0
银州区	211202000	3		
红旗街道	211202001	4		
工人街道	211202002	4		
铁西街道	211202003	4		
铜钟街道	211202004	4		
柴河街道	211202005	4		
岭东街道	211202006	4		
辽海街道	211202007	4		
龙山乡	211202201	4		
清河区	211204	3	市辖区	0
清河区	211204000	3		
红旗街道	211204001	4		
向阳街道	211204002	4		
张相镇	211204101	4		
杨木林子镇	211204102	4		
聂家满族乡	211204203	4		
铁岭县	211221	3	县	0
铁岭县	211221000	3		
新台子镇	211221101	4		
阿吉镇	211221102	4		
平顶堡镇	211221103	4		
大甸子镇	211221104	4		
凡河镇	211221105	4		
腰堡镇	211221106	4		
镇西堡镇	211221107	4		
蔡牛镇	211221108	4		
李千户镇	211221109	4		
熊官屯镇	211221111	4		
横道河子镇	211221112	4		
双井子镇	211221113	4		
鸡冠山乡	211221208	4		
白旗寨满族乡	211221209	4		
西丰县	211223	3	县	0
西丰县	211223000	3		
西丰镇	211223100	4		
平岗镇	211223101	4		
郜家店镇	211223102	4		
凉泉镇	211223103	4		
振兴镇	211223104	4		
安民镇	211223105	4		
天德镇	211223106	4		
房木镇	211223107	4		
柏榆镇	211223109	4		
更刻镇	211223110	4		
钓鱼镇	211223111	4		
陶然镇	211223112	4		
德兴满族乡	211223204	4		
明德满族乡	211223206	4		
成平满族乡	211223209	4		
和隆满族乡	211223211	4		
营厂满族乡	211223212	4		
金星满族乡	211223213	4		
昌图县	211224	3	县	0
昌图县	211224000	3		
昌图镇	211224100	4		
老城镇	211224101	4		
八面城镇	211224102	4		
三江口镇	211224103	4		
金家镇	211224104	4		
宝力镇	211224105	4		
泉头镇	211224106	4		
双庙子镇	211224107	4		
亮中桥镇	211224108	4		
马仲河镇	211224109	4		
毛家店镇	211224110	4		
老四平镇	211224111	4		
大洼镇	211224112	4		
头道镇	211224113	4		
鴜鹭树镇	211224114	4		
付家镇	211224115	4		
四合镇	211224117	4		
朝阳镇	211224118	4		
古榆树镇	211224119	4		
七家子镇	211224120	4		
东嘎镇	211224121	4		
四面城镇	211224122	4		
前双井镇	211224123	4		
通江口镇	211224124	4		
大四家子镇	211224125	4		
曲家店镇	211224126	4		
平安堡镇	211224130	4		
下二台镇	211224131	4		
太平镇	211224132	4		
十八家子镇	211224133	4		
后窑镇	211224134	4		
大兴镇	211224135	4		
长发镇	211224136	4		
调兵山市	211281	3	县级市	0
调兵山市	211281000	3		
兀术街街道	211281001	4		
调兵山街道	211281002	4		
晓明镇	211281102	4		
大明镇	211281103	4		
晓南镇	211281105	4		
开原市	211282	3	县级市	0
开原市	211282000	3		
新城街道	211282001	4		
老城街道	211282002	4		
开原街道	211282003	4		
威远堡镇	211282102	4		
庆云堡镇	211282103	4		
中固镇	211282104	4		
八棵树镇	211282105	4		
金沟子镇	211282106	4		
八宝镇	211282107	4		
业民镇	211282108	4		
莲花镇	211282109	4		
靠山镇	211282110	4		
下肥镇	211282111	4		
松山镇	211282112	4		
李家台镇	211282113	4		
马家寨镇	211282114	4		
城东镇	211282115	4		
上肥镇	211282116	4		
黄旗寨镇	211282117	4		
林丰满族乡	211282217	4		
朝阳市	2113	2	地级市	7
朝阳市	211300000	2		
双塔区	211302	3	市辖区	0
双塔区	211302000	3		
前进街道	211302003	4		
凌河街道	211302004	4		
光明街道	211302005	4		
凌凤街道	211302006	4		
龙山街道	211302007	4		
站南街道	211302008	4		
红旗街道	211302009	4		
燕北街道	211302010	4		
双塔街道	211302012	4		
桃花吐镇	211302111	4		
他拉皋镇	211302113	4		
孙家湾镇	211302114	4		
长宝营子乡	211302212	4		
龙城区	211303	3	市辖区	0
龙城区	211303000	3		
新华街道	211303004	4		
海龙街道	211303006	4		
龙泉街道	211303007	4		
七道泉子镇	211303101	4		
西大营子镇	211303102	4		
召都巴镇	211303103	4		
大平房镇	211303104	4		
联合镇	211303105	4		
边杖子镇	211303106	4		
朝阳县	211321	3	县	0
朝阳县	211321000	3		
柳城街道	211321001	4		
波罗赤镇	211321102	4		
木头城子镇	211321103	4		
二十家子镇	211321104	4		
羊山镇	211321105	4		
六家子镇	211321106	4		
瓦房子镇	211321107	4		
大庙镇	211321108	4		
古山子镇	211321110	4		
南双庙镇	211321111	4		
台子镇	211321112	4		
清风岭镇	211321113	4		
胜利镇	211321114	4		
七道岭镇	211321115	4		
杨树湾镇	211321116	4		
西五家子乡	211321211	4		
北沟门子乡	211321212	4		
东大道乡	211321214	4		
乌兰河硕蒙古族乡	211321215	4		
东大屯乡	211321220	4		
松岭门蒙古族乡	211321221	4		
根德营子乡	211321222	4		
西营子乡	211321224	4		
北四家子乡	211321228	4		
王营子乡	211321230	4		
黑牛营子乡	211321231	4		
尚志乡	211321232	4		
建平县	211322	3	县	0
建平县	211322000	3		
叶柏寿街道	211322001	4		
红山街道	211322002	4		
铁南街道	211322003	4		
万寿街道	211322004	4		
朱碌科镇	211322101	4		
建平镇	211322102	4		
黑水镇	211322103	4		
喀喇沁镇	211322104	4		
北二十家子镇	211322105	4		
沙海镇	211322106	4		
哈拉道口镇	211322108	4		
榆树林子镇	211322109	4		
老官地镇	211322110	4		
深井镇	211322111	4		
奎德素镇	211322112	4		
小塘镇	211322113	4		
马场镇	211322114	4		
昌隆镇	211322115	4		
张家营子镇	211322117	4		
青峰山镇	211322118	4		
太平庄镇	211322119	4		
青松岭乡	211322205	4		
杨树岭乡	211322206	4		
罗福沟乡	211322209	4		
烧锅营子乡	211322211	4		
白山乡	211322214	4		
三家蒙古族乡	211322218	4		
义成功乡	211322220	4		
喀喇沁左翼蒙古族自治县	211324	3	自治县	0
喀喇沁左翼蒙古族自治县	211324000	3		
大城子街道	211324001	4		
利州街道	211324003	4		
南公营子镇	211324101	4		
山嘴子镇	211324102	4		
公营子镇	211324104	4		
白塔子镇	211324105	4		
中三家镇	211324106	4		
老爷庙镇	211324107	4		
六官营子镇	211324108	4		
平房子镇	211324109	4		
十二德堡镇	211324110	4		
羊角沟镇	211324111	4		
甘招镇	211324112	4		
兴隆庄镇	211324113	4		
东哨镇	211324114	4		
水泉镇	211324115	4		
尤杖子乡	211324204	4		
草场乡	211324207	4		
坤都营子乡	211324210	4		
大营子乡	211324211	4		
卧虎沟乡	211324214	4		
北票市	211381	3	县级市	0
北票市	211381000	3		
城关街道	211381001	4		
南山街道	211381002	4		
冠山街道	211381003	4		
台吉街道	211381006	4		
西官营镇	211381101	4		
大板镇	211381102	4		
上园镇	211381103	4		
宝国老镇	211381104	4		
黑城子镇	211381105	4		
